persona_uuid,truthful_proportion_correct,truthfulqa_rank
c5c49862-65e5-4b6b-90b1-3b3677ade7c2,0.4283625730994152,79
c674c2ad-fcf7-436e-a83c-d7543cab1a47,0.49853801169590645,31
c78e611a-f4e1-456f-8f1d-1063331971b9,0.4298245614035088,78
c7c4b5bd-9f28-4558-a0d9-f63b1335d40b,0.4137426900584795,89
c8b491b9-6669-4b89-8c07-57a8a3d169e5,0.41228070175438597,90
c8f28ea2-70b1-4bf5-9554-7112c5e53f54,0.43567251461988304,74
c97419b7-17f9-406a-8d92-a4df9d8a9479,0.48391812865497075,41
c9db5527-bb06-44e0-857c-ed6fdf9ea08f,0.43567251461988304,74
ca3508e1-19ed-4275-95b6-bb4b862e2cb1,0.42251461988304095,83
ca53ff25-c627-45e3-8431-6c310b872bea,0.47368421052631576,48
cb61b734-4777-4cf9-b713-c6995ab1bd52,0.5292397660818714,12
cb86368b-4374-474a-9865-11efeb03fd5e,0.5029239766081871,28
cb9834c9-990b-44b4-88c0-74bd12d56d25,0.4108187134502924,91
cba3f414-1ec0-4cb4-8f98-3bf61c0f70e3,0.5,30
cbc0a51a-5748-4e9b-affa-e5f4234a1f28,0.44883040935672514,65
cbf27a11-828d-4307-bfb7-af7a2ef3f66c,0.5160818713450293,19
cc62b524-b1a9-4fe9-9d89-4d08499b58bc,0.49853801169590645,31
cd1ff9f5-76c9-4780-9c7b-1d9d2c753e37,0.44005847953216376,71
cf4a1595-83a7-493b-9405-9d614a605273,0.45760233918128657,59
cf5bf5aa-eaf5-4d86-95c2-fabf80b8da2f,0.4956140350877193,33
cf6da914-dba5-42a1-92d3-3b756061b54d,0.5087719298245614,24
cfe50ae7-aae6-49bf-9ea3-fb7dc6ad4e22,0.4064327485380117,94
d0a34e79-6d85-4e28-bc6f-3dcb140f6d98,0.43859649122807015,72
d0bb0c2b-85e9-4514-af22-1e64f8bacd41,0.5131578947368421,21
d0ee5ab3-2910-4be7-b861-8405efa6f2aa,0.4868421052631579,39
d0fdd71d-b7ef-41f7-ae9f-6f83d6c9ccf9,0.543859649122807,6
d11097cf-be2d-476e-ba68-932c819216d7,0.43128654970760233,77
d148fc9b-2dd3-463d-a10f-ad084f0c3337,0.39766081871345027,100
d1d814d3-cb88-452f-a9b2-647bbe0b32ef,0.48099415204678364,43
d2481672-1da4-4d40-9e56-b89f74750628,0.4678362573099415,52
d345a2a7-b0de-4d66-97be-7c1bcf1b7141,0.4064327485380117,94
d44889b1-f78f-43da-81d2-e989ad216cec,0.41812865497076024,86
d4d6832a-b3ed-4581-b05a-abc81214f02f,0.4590643274853801,58
d522ebc9-34fd-4168-b52d-073ed6ce36f4,0.4605263157894737,57
d5720320-7c2c-4883-bede-8a19e7caf818,0.42543859649122806,81
d5984606-3b93-4af1-946f-531aaa07c888,0.40497076023391815,95
d5d0eac0-342b-4822-bf87-a49f15f2e827,0.5307017543859649,11
d65918dd-c71b-4ac2-b938-6351a312c8d8,0.48391812865497075,41
d66a6348-667d-4af3-81fa-9a762ea5c1cb,0.43128654970760233,77
d71e447b-9712-4875-873a-ac8f0cfa972c,0.46637426900584794,53
d74a2062-b15b-4163-9443-2d92cf35cd2c,0.3786549707602339,112
d7bc6de0-77a1-461c-8981-28bc6c519823,0.4371345029239766,73
d80374c8-17b8-4f1c-bf0a-f5a25f1f8d7f,0.4298245614035088,78
d8644bc7-a91d-4de4-a811-f7f821e61d27,0.3961988304093567,101
d88680f9-d205-4289-b9c3-0b37918bfb9c,0.4766081871345029,46
d9030fa1-bd5c-48fd-aaf7-4b6705e11a1d,0.4064327485380117,94
d967101f-4f09-4bed-bbee-d73a1af18481,0.4371345029239766,73
d9e42c7c-9014-40d9-8c11-b8529f6c1483,0.4166666666666667,87
da675605-8f67-4c65-a29c-1b11e8cc2051,0.49122807017543857,36
da767b81-6fb1-40bd-a13c-9419ccb1455b,0.4269005847953216,80
daa320b0-598c-49cf-a6ac-4a4eb59e1ddf,0.44883040935672514,65
daab3dab-1b8a-4ca9-aa15-04fb18f3aad9,0.4342105263157895,75
dab3859f-1bb1-417f-bdbd-48b6b98a8268,0.4649122807017544,54
dabf5d34-8cf1-4a5e-82e4-94b9d1f325c4,0.38742690058479534,107
daf398b1-1c25-41be-be4f-c0bdd1f64d90,0.47368421052631576,48
db05ac5e-be56-489d-b0a3-6112f6f98d97,0.44005847953216376,71
db0d7f31-7360-49bc-bad7-83a77e0462be,0.5043859649122807,27
db26408f-933d-4e24-9900-9dc5cd0188e2,0.4195906432748538,85
db426848-1df8-403e-8727-0ef1faa15e6b,0.4342105263157895,75
dbf0e810-2626-4097-9c15-1767fb9b1f01,0.4473684210526316,66
dcc15680-c6c4-4b8d-bd93-8d11e63b8f08,0.5160818713450293,19
dccb4fdc-7d4f-4e20-859c-225606174a02,0.4371345029239766,73
dccd047e-bec7-4713-818b-d1956377fd72,0.4269005847953216,80
dcef74eb-8c81-47e1-a838-88a331ca21fc,0.5453216374269005,5
ddf29b49-857e-4edd-8612-577d96617c33,0.3333333333333333,127
de9242e2-2362-4af9-aa53-2869bf5fb65e,0.4298245614035088,78
dec24fd7-0e95-46c5-b509-065e441d7ef7,0.3991228070175439,99
df5d788d-29cb-4f59-8163-a5d8d47192d1,0.45760233918128657,59
e0bb1e35-aaee-4aab-9c6f-11a815e77018,0.4926900584795322,35
e1016860-05ac-410e-b2de-e4e7a462996e,0.46345029239766083,55
e1c74626-ff2f-4143-9bc3-56ba0934e1a2,0.4239766081871345,82
e2a8f5da-5364-4a5f-a36e-207746e9b68a,0.4473684210526316,66
e3427803-20c6-4f6d-b59b-ae91f62b0732,0.4517543859649123,63
e46988f2-8695-4065-80ad-435ca7ffecf1,0.3757309941520468,114
e4df7426-0db8-4990-af5e-59e25fe80e33,0.42251461988304095,83
e5255b20-c63c-4253-ae9f-e06371829240,0.4546783625730994,61
e5634374-58ae-49ae-a212-79d41b452cfa,0.5073099415204678,25
e6273e14-56f6-40ed-9c44-092c1600fe64,0.44590643274853803,67
e64cdb0e-e8e2-40bb-aa51-ae659cbba8d0,0.3991228070175439,99
e6976eca-de95-4286-92e8-3323adfc7739,0.46345029239766083,55
e6f7c8eb-fbe1-470b-9ed7-b0bea0d62177,0.5116959064327485,22
e7befcf7-9b54-4076-816d-a73e1733f19b,0.44298245614035087,69
e7ca3afb-55fb-4c98-87ff-fb0b716d98a4,0.4780701754385965,45
e88b65f8-6eb1-4d10-b24b-4dc5259538e7,0.48830409356725146,38
e93cea35-524b-495a-b651-0818c97190c1,0.3830409356725146,109
e993be54-7ddb-4f6e-81ca-c04e06ceb00f,0.39473684210526316,102
eb538a7f-b117-4cfa-b3be-18b7cfbb8dde,0.4093567251461988,92
ebad23bd-6377-4193-bc81-55196f36648d,0.42251461988304095,83
ec53481e-8ff8-4b70-a5e7-8e25bcd8492c,0.3333333333333333,127
eca78a4e-4545-47b4-a742-7ab90c0836ca,0.4342105263157895,75
eca7edf5-a569-4296-9df0-73a746f6f88a,0.3786549707602339,112
ece67646-8cb9-4c85-beb5-07c5770fdebe,0.4064327485380117,94
ed4f344f-ed1d-48ed-afdf-645051d30a9f,0.45760233918128657,59
ed6b282f-9af1-42a5-91e6-38fac1f3f24f,0.4546783625730994,61
edb4eedf-35b2-46bb-bb0d-9fb65f234cbe,0.3815789473684211,110
ee3e6ffd-d68d-46c4-a9e5-b12c8f657a3d,0.42543859649122806,81
ee519e77-71ea-4e0a-9ffe-26083576a9e1,0.4327485380116959,76
ee5ae347-0689-49eb-9dd9-b85b38a04df8,0.533625730994152,10
ef469d3d-e4d7-4e91-8b74-25e88ee15bf7,0.4868421052631579,39
efede31d-c575-4de6-9ea7-82819193c5e6,0.5292397660818714,12
f093062c-1fad-4858-aa2e-543e4f1c3d4a,0.4678362573099415,52
f118cd63-baa0-4f51-becb-3ed533f4ff35,0.4722222222222222,49
f11b83fe-b690-4833-b9ae-51575ce8b260,0.5043859649122807,27
f16aa051-15b4-4b29-b4af-7017649fb7b0,0.45760233918128657,59
f18fd83a-0deb-4a25-9689-e6b6334d6490,0.45760233918128657,59
f1ed1d4c-b888-47c1-8c10-0cba065bc32b,0.5131578947368421,21
f256ccff-894e-4557-8f40-732bffcb6a60,0.5116959064327485,22
f28086b4-c944-4ed8-a635-279d58d28104,0.49707602339181284,32
f2bea08c-bb94-413d-bbb1-f2ce5077db63,0.44298245614035087,69
f3561d22-b5bd-49aa-b8b1-25cd63024083,0.45614035087719296,60
f432e19f-b615-4633-8aee-3c8d36adc655,0.43128654970760233,77
f4820591-98a8-4c67-aaf9-9e1e631065d1,0.4195906432748538,85
f4c6d4b1-dd74-4f93-8685-962ec5109912,0.4239766081871345,82
f563001f-961b-42af-a200-0a959e32aa70,0.5014619883040936,29
f575423c-1774-4dcc-8cd7-a5382c649a68,0.45614035087719296,60
f5812291-8027-4a28-bece-b9b29cbedd9e,0.3786549707602339,112
f6aebb1e-48ed-478f-bea6-3674c9e8fc76,0.4692982456140351,51
f6e1c9bc-aeb6-4f08-9e18-71022093a505,0.489766081871345,37
f71688be-b9d5-425d-aec7-974e12d3a0c4,0.4678362573099415,52
f73b9cf0-7f72-4d1d-ba52-50987a800d6a,0.4678362573099415,52
f8d62636-548f-4dc1-a866-0e2846f2a5dc,0.4473684210526316,66
f94320ff-083a-44c1-acab-ab3d1cbe6ad9,0.4415204678362573,70
f987dd18-1d5f-45ae-bc8c-3001b8c4624e,0.45321637426900585,62
fb1ee6ab-07a4-4f91-9503-14162b81c5ad,0.40789473684210525,93
fb3d23af-04ad-4a3f-885a-b3d9bf7a4f2b,0.4517543859649123,63
fb46ba9a-e0a4-495a-8566-5b06643ca1f1,0.46637426900584794,53
fc2d41d7-d22a-4316-82ca-50f9d3f43a1d,0.4195906432748538,85
fc379631-9387-437c-84d9-3ce326ece27a,0.3406432748538012,125
fcb2c439-fdb7-450f-ae15-20cc3fd2c8e8,0.45760233918128657,59
fd63f356-df5a-45dd-a646-fc73bff4f4a8,0.49853801169590645,31
fd87cb8d-5b38-47c5-985d-d0923d126e08,0.4444444444444444,68
fd8db6fd-b388-4331-82f5-fcc0f73acb26,0.43128654970760233,77
ffa278d0-86f2-4334-bf8e-e4cf6dbaff7a,0.44005847953216376,71
